state_b5,program_type_b5,grad_100,grad_100_rate,state_b1,state_abbrevation_b1,organization_type_b1,level_b1,year_b1,gender_b1,race_b1,state_b2,state_abbrevation_b2,organization_type_b2,level_b2,university_count,counted_pct,awards_per_state_value_b2,state_b3,student count,awards_per_value,awards_per_state_value_b3,fte_value,city,state_b4,level_b4,institution_type,specific_college_type,website,universityid_pub,med_sat_value,med_sat_percentile,grad_100_value,grad_100_percentile,passing_rate_med,universityid_priv,year,gender_b6,race_b6,program_type_b6,passing_rate_b6
Colorado,4y bach,2,13.3,Colorado,CO,Private for-profit,4-year,2011,Male,Asian,,,,,,,,Indiana,988,34.9,23.8,625,Whiting,Indiana,4-year,Private not-for-profit,Masters Colleges and Universities--smaller programs,www.ccsj.edu,150172,855,3,18.2,11,61.7,101736,2011,Both Gender,American Indian,2y all,169
Colorado,4y bach,0,0,Colorado,CO,Private for-profit,4-year,2011,Male,American Indian,,,,,,,,Indiana,265,7.1,40.4,221,Hobart,Indiana,2-year,Private for-profit,Associates--Private For-profit,www.ccr.edu,150251,0,0,0,0,72.7,101736,2011,Male,American Indian,2y all,84
Colorado,4y bach,2,3.3,Colorado,CO,Private for-profit,4-year,2011,Male,Black,,,,,,,,Indiana,2304,22.6,23.8,2360,Greencastle,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.depauw.edu,150400,1215,85,74.2,89,92.2,101736,2011,Female,American Indian,2y all,264
Colorado,4y bach,7,11.9,Colorado,CO,Private for-profit,4-year,2011,Male,Hispanic,,,,,,,,Indiana,1064,22.7,23.8,1076,Richmond,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.earlham.edu,150455,1262,89,59,75,87.8,101736,2011,Both Gender,Asian,2y all,362
Colorado,4y bach,52,18.1,Colorado,CO,Private for-profit,4-year,2011,Male,White,,,,,,,,Indiana,2477,20.3,23.8,2621,Evansville,Indiana,4-year,Private not-for-profit,Masters Colleges and Universities--smaller programs,www.evansville.edu/,150534,1147,76,52.8,66,85.7,101736,2011,Male,Asian,2y all,374
Colorado,4y bach,87,15.3,Colorado,CO,Private for-profit,4-year,2011,Male,Unspecified,,,,,,,,Indiana,1014,23.7,23.8,1061,Franklin,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.franklincollege.edu,150604,1010,32,53.1,67,72.8,101736,2011,Female,Asian,2y all,349
Colorado,4y bach,8,25,Colorado,CO,Private for-profit,4-year,2012,Both Gender,Asian,,,,,,,,Indiana,828,25.4,23.8,884,Goshen,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.goshen.edu,150668,1123,71,54.5,69,76.8,101736,2012,Both Gender,Unspecified,2y all,172
Colorado,4y bach,1,6.3,Colorado,CO,Private for-profit,4-year,2012,Both Gender,American Indian,,,,,,,,Indiana,1615,27.5,23.8,1429,Winona Lake,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.grace.edu,150677,1050,48,54.1,69,76.7,101736,2012,Male,Unspecified,2y all,237
Colorado,4y bach,9,4.5,Colorado,CO,Private for-profit,4-year,2012,Both Gender,Black,,,,,,,,Indiana,1163,19.5,23.8,1131,Hanover,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.hanover.edu,150756,1130,72,68.4,85,80.9,101736,2012,Female,Unspecified,2y all,187
Colorado,4y bach,22,18.2,Colorado,CO,Private for-profit,4-year,2012,Both Gender,Hispanic,,,,,,,,Indiana,524,16.1,23.8,441,Notre Dame,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.hcc-nd.edu,150774,1014,33,42,49,64.7,101736,2012,Both Gender,White,2y all,155
Colorado,4y bach,123,17.5,Colorado,CO,Private for-profit,4-year,2012,Both Gender,White,,,,,,,,Indiana,1053,22,23.8,1101,Huntington,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.huntington.edu,150941,1054,50,56.6,72,79.4,101736,2012,Male,White,2y all,170
Colorado,4y bach,185,14.9,Colorado,CO,Private for-profit,4-year,2012,Both Gender,Unspecified,,,,,,,,Indiana,98778,17.1,17.1,71493,Indianapolis,Indiana,2-year,Public,Associates--Public Urban-serving Single Campus,www.ivytech.edu,150987,0,0,2.5,7,49,101736,2012,Female,White,2y all,340
Colorado,4y bach,2,15.4,Colorado,CO,Private for-profit,4-year,2012,Female,Asian,,,,,,,,Indiana,12928,16.7,20.4,9684,Fort Wayne,Indiana,4-year,Public,Masters Colleges and Universities--larger programs,www.ipfw.edu,151102,996,37,5.9,5,67.2,101736,2012,Both Gender,Black,2y all,139
Colorado,4y bach,1,12.5,Colorado,CO,Private for-profit,4-year,2012,Female,American Indian,,,,,,,,Indiana,22409,22.8,20.4,18906,Indianapolis,Indiana,4-year,Public,Research Universities--high research activity,www.iupui.edu,151111,1013,45,15.1,30,71.9,101736,2012,Male,Black,2y all,380
Colorado,4y bach,7,4.9,Colorado,CO,Private for-profit,4-year,2012,Female,Black,,,,,,,,Indiana,3726,23.7,26.7,4244,Indianapolis,Indiana,4-year,Private for-profit,Baccalaureate/Associates Colleges,harrison.edu,151166,0,0,0,0,33.3,101736,2012,Female,Black,2y all,199
Colorado,4y bach,13,17.6,Colorado,CO,Private for-profit,4-year,2012,Female,Hispanic,,,,,,,,Indiana,4162,19.6,23.8,3801,Indianapolis,Indiana,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,uindy.edu,151263,1018,35,44.6,53,73.7,101736,2012,Both Gender,Hispanic,2y all,98
Colorado,4y bach,70,17,Colorado,CO,Private for-profit,4-year,2012,Female,White,,,,,,,,Indiana,5717,21.3,23.8,3993,Fort Wayne,Indiana,4-year,Private not-for-profit,Schools of business and management,www.indianatech.edu,151290,934,12,19.5,13,54.8,101736,2012,Male,Hispanic,2y all,369
Colorado,4y bach,102,13.9,Colorado,CO,Private for-profit,4-year,2012,Female,Unspecified,,,,,,,,Indiana,8913,18.1,20.4,8925,Evansville,Indiana,4-year,Public,Masters Colleges and Universities--larger programs,www.usi.edu,151306,1004,39,14.6,27,68.8,101736,2012,Female,Hispanic,2y all,80
Colorado,4y bach,6,31.6,Colorado,CO,Private for-profit,4-year,2012,Male,Asian,,,,,,,,Indiana,10268,16.4,20.4,9490,Terre Haute,Indiana,4-year,Public,Doctoral/Research Universities,www.indstate.edu,151324,910,10,22.2,51,63.5,101736,2012,Both Gender,American Indian,2y all,328
Colorado,4y bach,0,0,Colorado,CO,Private for-profit,4-year,2012,Male,American Indian,,,,,,,,Indiana,3981,19.8,20.4,2378,Kokomo,Indiana,4-year,Public,Baccalaureate Colleges--Diverse Fields,www.iuk.edu,151333,950,19,7.2,7,60.9,101736,2012,Male,American Indian,2y all,261
Colorado,4y bach,2,3.6,Colorado,CO,Private for-profit,4-year,2012,Male,Black,,,,,,,,Indiana,7512,15.7,20.4,5191,South Bend,Indiana,4-year,Public,Masters Colleges and Universities--medium programs,iusb.edu/,151342,962,23,5.6,4,63.5,101736,2012,Female,American Indian,2y all,75
Colorado,4y bach,9,19.1,Colorado,CO,Private for-profit,4-year,2012,Male,Hispanic,,,,,,,,Indiana,36862,23.1,20.4,32087,Bloomington,Indiana,4-year,Public,Research Universities--very high research activity,www.iub.edu,151351,1198,90,58.3,94,89.8,101736,2012,Both Gender,Asian,2y all,131
Colorado,4y bach,53,18.3,Colorado,CO,Private for-profit,4-year,2012,Male,White,,,,,,,,Indiana,5904,15.7,20.4,4034,Gary,Indiana,4-year,Public,Masters Colleges and Universities--medium programs,www.iun.edu,151360,918,12,7.5,7,67.9,101736,2012,Male,Asian,2y all,217
Colorado,4y bach,83,16.3,Colorado,CO,Private for-profit,4-year,2012,Male,Unspecified,,,,,,,,Indiana,6148,18.9,20.4,4669,New Albany,Indiana,4-year,Public,Masters Colleges and Universities--larger programs,ius.edu/,151379,950,19,9,12,60.8,101736,2012,Female,Asian,2y all,198
Colorado,4y bach,9,25,Colorado,CO,Private for-profit,4-year,2013,Both Gender,Asian,,,,,,,,Indiana,4326,18,20.4,2754,Richmond,Indiana,4-year,Public,Baccalaureate Colleges--Diverse Fields,www.iue.edu/,151388,943,17,9.1,13,67.5,101736,2013,Both Gender,Unspecified,2y all,243
Colorado,4y bach,0,0,Colorado,CO,Private for-profit,4-year,2013,Both Gender,American Indian,,,,,,,,Indiana,406,57.2,26.7,432,Fort Wayne,Indiana,4-year,Private for-profit,Baccalaureate/Associates Colleges,www.ibcfortwayne.edu,151458,0,0,77.1,95,100,101736,2013,Male,Unspecified,2y all,148
Colorado,4y bach,9,17.6,Colorado,CO,Private for-profit,4-year,2013,Both Gender,Black,,,,,,,,Indiana,399,46.6,40.4,385,Indianapolis,Indiana,2-year,Private for-profit,Associates--Private For-profit,www.ibcindianapolis.edu,151467,0,0,76.3,92,66.3,101736,2013,Female,Unspecified,2y all,268
Colorado,4y bach,30,26.1,Colorado,CO,Private for-profit,4-year,2013,Both Gender,Hispanic,,,,,,,,Tennessee,525,38.5,22.4,557,Nashville,Tennessee,4-year,Private for-profit,Other technology-related schools,www.itt-tech.edu,151494,0,0,14.8,36,0,101736,2013,Both Gender,White,2y all,245
Colorado,4y bach,197,24.3,Colorado,CO,Private for-profit,4-year,2013,Both Gender,White,,,,,,,,Indiana,283,39,26.7,332,Fort Wayne,Indiana,4-year,Private for-profit,Other technology-related schools,www.itt-tech.edu,151500,0,0,7.1,13,0,101736,2013,Male,White,2y all,296
Colorado,4y bach,279,22.6,Colorado,CO,Private for-profit,4-year,2013,Both Gender,Unspecified,,,,,,,,Indiana,4296,19.1,26.7,4652,Indianapolis,Indiana,4-year,Private for-profit,Masters Colleges and Universities--smaller programs,www.itt-tech.edu,151519,0,0,6.2,11,40,101736,2013,Female,White,2y all,176
Colorado,4y bach,2,12.5,Colorado,CO,Private for-profit,4-year,2013,Female,Asian,,,,,,,,Indiana,619,38.7,26.7,590,Merrillville,Indiana,4-year,Private for-profit,Associates--Private For-profit 4-year Primarily Associates,www.brownmackie.edu,151616,0,0,0,0,0,101736,2013,Both Gender,Black,2y all,162
Colorado,4y bach,0,0,Colorado,CO,Private for-profit,4-year,2013,Female,American Indian,,,,,,,,Indiana,290,34.6,26.7,324,Michigan City,Indiana,4-year,Private for-profit,Associates--Private For-profit 4-year Primarily Associates,www.brownmackie.edu,151625,0,0,0,0,0,101736,2013,Male,Black,2y all,169
Colorado,4y bach,5,19.2,Colorado,CO,Private for-profit,4-year,2013,Female,Black,,,,,,,,Indiana,1240,52.2,40.4,1245,Indianapolis,Indiana,2-year,Private for-profit,Associates--Private For-profit,www.lincolntech.com,151661,0,0,31.1,38,68.4,101736,2013,Female,Black,2y all,286
Colorado,4y bach,13,24.5,Colorado,CO,Private for-profit,4-year,2013,Female,Hispanic,,,,,,,,Indiana,1199,17.3,23.8,1334,North Manchester,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.manchester.edu,151777,1017,34,39.9,45,68.8,101736,2013,Both Gender,Hispanic,2y all,383
Colorado,4y bach,92,24.1,Colorado,CO,Private for-profit,4-year,2013,Female,White,,,,,,,,Indiana,2203,22.1,23.8,2210,Indianapolis,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.marian.edu,151786,1024,37,28.5,26,70.4,101736,2013,Male,Hispanic,2y all,117
Colorado,4y bach,129,22.4,Colorado,CO,Private for-profit,4-year,2013,Female,Unspecified,,,,,,,,Indiana,10766,34.9,23.8,9898,Marion,Indiana,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.indwes.edu,151801,1083,59,55.4,71,77.8,101736,2013,Female,Hispanic,2y all,300
Colorado,4y bach,7,35,Colorado,CO,Private for-profit,4-year,2013,Male,Asian,,,,,,,,Indiana,452,10.5,23.8,395,Indianapolis,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.martin.edu,151810,0,0,8.8,4,25.9,101736,2013,Both Gender,American Indian,2y all,294
Colorado,4y bach,0,0,Colorado,CO,Private for-profit,4-year,2013,Male,American Indian,,,,,,,,Indiana,423,42.4,26.7,539,South Bend,Indiana,4-year,Private for-profit,Associates--Private For-profit 4-year Primarily Associates,www.brownmackie.edu,151944,0,0,25,60,0,101736,2013,Male,American Indian,2y all,208
Colorado,4y bach,4,16,Colorado,CO,Private for-profit,4-year,2013,Male,Black,,,,,,,,Indiana,8477,23.5,23.8,9280,Notre Dame,Indiana,4-year,Private not-for-profit,Research Universities--very high research activity,www.nd.edu,152080,1450,98,89.8,99,98.6,101736,2013,Female,American Indian,2y all,317
Colorado,4y bach,17,27.4,Colorado,CO,Private for-profit,4-year,2013,Male,Hispanic,,,,,,,,Indiana,2311,22.9,23.8,1214,Oakland City,Indiana,4-year,Private not-for-profit,Masters Colleges and Universities--medium programs,www.oak.edu,152099,988,25,40.6,46,79,101736,2013,Both Gender,Asian,2y all,189
Colorado,4y bach,105,24.4,Colorado,CO,Private for-profit,4-year,2013,Male,White,,,,,,,,Indiana,8390,18.2,20.4,6568,Hammond,Indiana,4-year,Public,Masters Colleges and Universities--larger programs,www.purduecal.edu/,152248,0,0,9.1,13,68.8,101736,2013,Male,Asian,2y all,233
Colorado,4y bach,150,22.8,Colorado,CO,Private for-profit,4-year,2013,Male,Unspecified,,,,,,,,Indiana,6054,16,20.4,3629,Westville,Indiana,4-year,Public,Baccalaureate Colleges--Diverse Fields,www.pnc.edu,152266,954,21,7.5,7,61,101736,2013,Female,Asian,2y all,173
Colorado,4y bach,71,64,Colorado,CO,Private not-for-profit,4-year,2011,Both Gender,Asian,,,,,,,,Indiana,2205,20.5,23.8,2058,Terre Haute,Indiana,4-year,Private not-for-profit,Schools of engineering,www.rose-hulman.edu,152318,1310,92,66.3,83,91.2,101897,2011,Both Gender,Unspecified,2y all,230
Colorado,4y bach,15,51.7,Colorado,CO,Private not-for-profit,4-year,2011,Both Gender,American Indian,,,,,,,,Indiana,1980,23.6,23.8,1762,Fort Wayne,Indiana,4-year,Private not-for-profit,Masters Colleges and Universities--smaller programs,www.sf.edu,152336,981,23,32.6,34,69.9,101897,2011,Male,Unspecified,2y all,104
Colorado,4y bach,36,36.7,Colorado,CO,Private not-for-profit,4-year,2011,Both Gender,Black,,,,,,,,Indiana,1141,19.4,23.8,1130,Rensselaer,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.saintjoe.edu,152363,998,28,35.7,39,71.9,101897,2011,Female,Unspecified,2y all,128
Colorado,4y bach,117,50,Colorado,CO,Private not-for-profit,4-year,2011,Both Gender,Hispanic,,,,,,,,Indiana,649,23.8,23.8,615,Saint Mary of the Woods,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.smwc.edu,152381,895,6,49.4,61,76.8,101897,2011,Both Gender,White,2y all,261
Colorado,4y bach,1133,57,Colorado,CO,Private not-for-profit,4-year,2011,Both Gender,White,,,,,,,,Indiana,1479,24.8,23.8,1539,Notre Dame,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,https://www.saintmarys.edu,152390,1141,74,67.4,84,87.5,101897,2011,Male,White,2y all,74
Colorado,4y bach,1449,55.2,Colorado,CO,Private not-for-profit,4-year,2011,Both Gender,Unspecified,,,,,,,,Indiana,366,32.7,40.4,664,Hammond,Indiana,2-year,Private for-profit,Associates--Private For-profit,www.kaplancollege.com/hammond-in/,152415,0,0,0,0,77.6,101897,2011,Female,White,2y all,299
Colorado,4y bach,50,64.9,Colorado,CO,Private not-for-profit,4-year,2011,Female,Asian,,,,,,,,Indiana,2146,19.1,23.8,2185,Upland,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.taylor.edu,152530,1214,85,64.8,81,89.4,101897,2011,Both Gender,Black,2y all,104
Colorado,4y bach,9,56.3,Colorado,CO,Private not-for-profit,4-year,2011,Female,American Indian,,,,,,,,Indiana,1874,16.5,23.8,1710,Angola,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.trine.edu,152567,1095,63,33.4,35,74.1,101897,2011,Male,Black,2y all,102
Colorado,4y bach,30,44.8,Colorado,CO,Private not-for-profit,4-year,2011,Female,Black,,,,,,,,Indiana,3251,21.4,23.8,3071,Valparaiso,Indiana,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,valpo.edu,152600,1158,78,57.9,74,86.4,101897,2011,Female,Black,2y all,366
Colorado,4y bach,76,50.3,Colorado,CO,Private not-for-profit,4-year,2011,Female,Hispanic,,,,,,,,Indiana,18383,16,20.4,9876,Vincennes,Indiana,4-year,Public,Associates--Public 4-year Primarily Associates,vinu.edu/,152637,0,0,25,58,52,101897,2011,Both Gender,Hispanic,2y all,360
Colorado,4y bach,684,60.4,Colorado,CO,Private not-for-profit,4-year,2011,Female,White,,,,,,,,Indiana,902,19.8,23.8,911,Crawfordsville,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.wabash.edu,152673,0,0,63.5,80,85.3,101897,2011,Male,Hispanic,2y all,127
Colorado,4y bach,892,58.1,Colorado,CO,Private not-for-profit,4-year,2011,Female,Unspecified,,,,,,,,Iowa,398,45,25,366,Waterloo,Iowa,4-year,Private not-for-profit,Other health professions schools,www.allencollege.edu,152798,0,0,60.5,77,0,101897,2011,Female,Hispanic,2y all,284
Colorado,4y bach,21,61.8,Colorado,CO,Private not-for-profit,4-year,2011,Male,Asian,,,,,,,,Iowa,1019,32.8,25,1121,Des Moines,Iowa,4-year,Private not-for-profit,Schools of business and management,www.aib.edu,152822,0,0,0,0,0,101897,2011,Both Gender,American Indian,2y all,172
Colorado,4y bach,6,46.2,Colorado,CO,Private not-for-profit,4-year,2011,Male,American Indian,,,,,,,,Iowa,1042,21.2,25,939,Sioux City,Iowa,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.briarcliff.edu,152992,0,0,40.3,46,66.4,101897,2011,Male,American Indian,2y all,178
Colorado,4y bach,6,19.4,Colorado,CO,Private not-for-profit,4-year,2011,Male,Black,,,,,,,,Iowa,2293,29.7,25,2450,Storm Lake,Iowa,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.bvu.edu,153001,0,0,42.9,50,69.3,101897,2011,Female,American Indian,2y all,372
Colorado,4y bach,41,49.4,Colorado,CO,Private not-for-profit,4-year,2011,Male,Hispanic,,,,,,,,Iowa,1386,21.2,25,1512,Pella,Iowa,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.central.edu,153108,1089,62,61.6,79,82.8,101897,2011,Both Gender,Asian,2y all,384
Colorado,4y bach,449,52.6,Colorado,CO,Private not-for-profit,4-year,2011,Male,White,,,,,,,,Iowa,1011,24.7,25,896,Dubuque,Iowa,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.clarke.edu,153126,1048,47,58.8,75,76.1,101897,2011,Male,Asian,2y all,185
Colorado,4y bach,557,51.2,Colorado,CO,Private not-for-profit,4-year,2011,Male,Unspecified,,,,,,,,Iowa,1419,19,25,1502,Cedar Rapids,Iowa,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.coe.edu,153144,1166,80,61.1,78,78.8,101897,2011,Female,Asian,2y all,66
Colorado,4y bach,81,61.4,Colorado,CO,Private not-for-profit,4-year,2012,Both Gender,Asian,,,,,,,,Iowa,1125,20.2,25,1276,Mount Vernon,Iowa,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.cornellcollege.edu,153162,1182,82,63.9,81,82.7,101897,2012,Both Gender,Unspecified,2y all,368
Colorado,4y bach,11,42.3,Colorado,CO,Private not-for-profit,4-year,2012,Both Gender,American Indian,,,,,,,,Iowa,20167,16.5,21.1,15337,Ankeny,Iowa,2-year,Public,Associates--Public Rural-serving Large,www.dmacc.edu,153214,0,0,2.1,4,52.8,101897,2012,Male,Unspecified,2y all,166
Colorado,4y bach,43,43,Colorado,CO,Private not-for-profit,4-year,2012,Both Gender,Black,,,,,,,,Iowa,90,7.6,25,99,Epworth,Iowa,4-year,Private not-for-profit,Theological seminaries- Bible colleges- and other faith-related institutions,www.dwci.edu,153241,0,0,11.1,5,81.8,101897,2012,Female,Unspecified,2y all,388
Colorado,4y bach,129,49,Colorado,CO,Private not-for-profit,4-year,2012,Both Gender,Hispanic,,,,,,,,Iowa,1376,21,25,1432,Sioux Center,Iowa,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.dordt.edu,153250,1119,70,53.5,68,80.4,101897,2012,Both Gender,White,2y all,234
Colorado,4y bach,1174,57.5,Colorado,CO,Private not-for-profit,4-year,2012,Both Gender,White,,,,,,,,Iowa,3383,25,25,3035,Des Moines,Iowa,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.drake.edu,153269,1240,87,61.5,79,87.5,101897,2012,Male,White,2y all,141
